to,contract_address,total_amount,transfer_count,token,count,to_funded_by?,to_inflow
0x1a21f948edd9ef73d816855f63656ef14e797325,0x2c77b0f2c5dd9896d77190fc96e08b597f0ddaf4,255,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8e52dc6e2b5cf16321fbb0b794158b2bc861b0d9,0x35e08236cc2cbcca6bbbc0301ffcd9bc21f5ef6b,250,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8d395460e129a226ab9af3899339a843421c92f8,0x34cd04f0ff48bede73e9c2866dc54d959ef9040a,250,1,,8,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8d395460e129a226ab9af3899339a843421c92f8,0x2b7f5cd56918256510031392c6aff76358c8c1cf,250,1,,8,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8e527bc836bd492e226236ed836a24ec8c81b0d9,0xe68f87e4d841eab808b0420b15c1c618e5fca568,250,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8dc05d8e70c235956e314818cb86fc07f01b92f8,0x4d4ae0bcc8a1be09fc5ccc14a2449015e53202f0,250,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x86c3cbb776c1e3e05788dbc0143a9dc183c8b0d9,0x07672f5a5553249d65a20d05e1aca78924fd5476,250,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x72ae6752b31e7ea903c196237047eb207d623260,0xe8e8d862589ad17948abdc6eb99779c6ece9cfdd,245,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x72365980e5878ec7f7103453491eeefe0a623260,0x55d398326f99059ff775485246999027b3197955,245,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x72363fadcded72a6ea08cda845aab5dcc56f3260,0x6d989357b4ab8684ff5eca0aeeae797b4f10ebf9,245,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x723636eefe6ac4e9dc1b8c89e6b6b5f33c8d3260,0x2b7f5cd56918256510031392c6aff76358c8c1cf,245,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xa9b2cc1c0df52e8ccdd849be4978b461a8f7eaf9,0x3e5a9e00c764e627b72e436e36d7832ec7402785,220,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8ba8cd86bc3bf4a97a2ca9742ce2bef9f24231d4,0x2c77b0f2c5dd9896d77190fc96e08b597f0ddaf4,220,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xbc0b88a60c537d0c7d9d40a999f42adc1cf7eaf9,0x4d1f040a6e1ad9e2d320debbb1efd03e36daf2ce,220,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x83e1fd01fbefe9afea1bd4d361162091c360a5c8,0x55d398326f99059ff775485246999027b3197955,211,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x63beaff1589e87b15bc6fcdee13085d53397281c,0x268947e3ff2791d6e54a53dd329cec1e86a7ba88,210,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x6e9a155d97dde5fa92d4d84ae3f581d643a6281c,0x2c77b0f2c5dd9896d77190fc96e08b597f0ddaf4,210,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xbda46f1b9ad45964e556e8f99b28e225668dd1bc,0xbd168feab144eb2a1388eb9317e1176e10b751fb,210,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x0ce1b77eaca9359046942e121a79b06b2093056d,0x07672f5a5553249d65a20d05e1aca78924fd5476,203.53,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x5d1422ef905efd28f5e4c0a7b3d777a839af056d,0xe68f87e4d841eab808b0420b15c1c618e5fca568,203.53,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x5d14828695b3ad1a03999eb6727af3da849c056d,0x2c77b0f2c5dd9896d77190fc96e08b597f0ddaf4,201.77,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xd4c746cb31454676e6065c5af8113705781b0342,0x55d398326f99059ff775485246999027b3197955,200,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x6e9a155d97dde5fa92d4d84ae3f581d643a6281c,0x35e08236cc2cbcca6bbbc0301ffcd9bc21f5ef6b,200,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xef7e33b9241c6755315c37f0549d633fec1b92f8,0xdcaf12552a6fa4a4ad1b0c087c10afbf3652f98d,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xfac165c7c2b313d92f4385c2790ecc3f88345d46,0x35e08236cc2cbcca6bbbc0301ffcd9bc21f5ef6b,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x830e6968e3673d33c867ef6c77155abf7ac3db6a,0x07672f5a5553249d65a20d05e1aca78924fd5476,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x81cdc2a3a2ab3b0e00e5d88e22d3746614c3db6a,0x55d398326f99059ff775485246999027b3197955,200,1,USDT,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4444ee627a9296fb765afc9965e37b78b1579cc5,0x2053dba2ad38798e65cf0fd0995055232dee6e50,200,1,,11,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xf4b6145af8c8cbd43a2ccc3ffbe0271c21e7445a,0xe292399d79593764e1bae70312f804c198a1e541,200,1,,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xc6a2e68d7f0296bea29bea06982b3f859b804c2a,0x13691df0536f97595d479f9633ca842ee23646d9,200,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xfac19e800ce5ccda091bf2670c91177f04235d46,0x55d398326f99059ff775485246999027b3197955,200,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8d39661698b7047eab22dab8cdd037c4299692f8,0x8d8fdeb6c7aa430020febb899c7715441f5020ba,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4ccf636a7f94393815d7e05e3e0b66c04e9c0da1,0x55d398326f99059ff775485246999027b3197955,200,1,USDT,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xaa4da4f7551f48501761e7c9fb7671b35c60fd28,0x49feb1d00c94ce21647c2bf27990090bd50b569e,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xcb6668814d6cc14fda6e2a5dff677e6e56804c2a,0xf4f18f83a9d41251a3c7e42d56d5a61b071f4b94,200,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xaa4d4170beea96dbd4940293938bf3589f0dfd28,0xcab42791b848dcf58e3e79af450680c015e44e0d,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4c1a45967920af4e66ce6ccb5c653ca1e5a3a9c6,0x42932b3bc3646131f1d8523c138f5eea6ce771c2,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xad3f6ee47f1ad369cd2ed3c10932fb3f2d98c336,0x268947e3ff2791d6e54a53dd329cec1e86a7ba88,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x48c4614758a37f57062d9959749f6a6b00579cc5,0x664f78f2027fd40b522a250fe723ab4ad3c3fe7b,200,1,,6,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xd4c7681df0711302430655ef11fe13a89b8c0342,0x35e08236cc2cbcca6bbbc0301ffcd9bc21f5ef6b,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x81cdf006e55e6151036288a4e655cafc40c7db6a,0x35e08236cc2cbcca6bbbc0301ffcd9bc21f5ef6b,200,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4f7757838ee61cfab16e6ff9aaa47dfca29c0da1,0x268947e3ff2791d6e54a53dd329cec1e86a7ba88,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4a509af350339bb31c52911aa154ab250628a9c6,0xf4f18f83a9d41251a3c7e42d56d5a61b071f4b94,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4c9e32b2a90b2c33180a7ffdb3c9c6a37028a9c6,0x55d398326f99059ff775485246999027b3197955,200,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xf0c747f24ec502bcb0b8cc34dae784d2e1235d46,0x07672f5a5553249d65a20d05e1aca78924fd5476,200,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x7c905babe5362cfb758ccb8ad16433ab304fa328,0x268947e3ff2791d6e54a53dd329cec1e86a7ba88,194,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x75bdd071875f7aba4cc478d9f5effb1de34fa328,0x55d398326f99059ff775485246999027b3197955,194,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x1a7e69143bd4f6d810c8081f535d3deae15348d1,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,189.88,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x15a44c12f1750b4e6b083421f3c2309b9f5348d1,0x1a940f2e4cec859a250b0d188367565637130fea,189.88,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xcf2e28a8ab7bf97f5ddb079ffe72f9c4272077dd,0xf018bb85a8675e1241f6d4ff66b5c05b979108e0,189.4,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xc07d70e391a1611d07e2dde2dea03d82582077dd,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,189.4,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xcb8561047d6389de002b47af893e082940ab7b2f,0x43d4a8616f59b703e7f89204b64728c90551c7a4,174.03,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x7f206b5e417a7f8c6e12fd202652e130cbab7b2f,0xe68f87e4d841eab808b0420b15c1c618e5fca568,174.03,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xfa1bb2aca44d3cd76b8da5cd319f18e8a8e14f99,0x35bfb76e1dc8ee5a697c7c5ab883b209d37780d4,173.27,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x46b8dc7b3aab584f85e5fbe6ecbc140508e14f99,0x55d398326f99059ff775485246999027b3197955,173.27,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4110573fa83de81743c10f28696f759b24e14f99,0x35bfb76e1dc8ee5a697c7c5ab883b209d37780d4,173.27,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x33710c54e9f3ad5e4ade520dbea721fa16310b69,0x657dd17a56a06747656ac545fd76257ca4ee7b9e,167.08,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xf08155a4201fc3d102a16c205638c6393a310b69,0x35bfb76e1dc8ee5a697c7c5ab883b209d37780d4,167.08,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xfd99a38ee439bcf28828ee50f993ebce47310b69,0x55d398326f99059ff775485246999027b3197955,167.08,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8a45fc124e015043230dd209c94edfda583ca60d,0x830f703913146d905d5557415414f743255c8c9c,160.43,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8a45f7b455cc3799e014f4b1ceb9802a80eaa60d,0x55d398326f99059ff775485246999027b3197955,160.43,1,USDT,1,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,365.3474366
0x8a4fb7fa73f694853fe3b646767c72346caca60d,0xae662f2a5e594b97a1919ee824fd722476597ce3,160.43,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8a45c08912a4bdeca419b77d8cd6a1f262e4a60d,0xecbbdcfdc692c5259bf2f3e334daba44142a0542,160.43,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xc5f4e920e1ccf320d66b2e7689302b2afa3428d2,0x55d398326f99059ff775485246999027b3197955,150,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xc6a55f6c7ce44893c5c8e2fa6dbc0cb6d69065b3,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,150,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xb8690824e32e33acc5f7fb63cf59f945aa3428d2,0xc83a700a5f85e8abd9fc3e93f22198e0fe745252,150,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x2805a3038a423cdef18fe9d713872962409065b3,0x1a940f2e4cec859a250b0d188367565637130fea,150,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x6d8f32732682aca79e55784cfa5eb9b63be65838,0x55d398326f99059ff775485246999027b3197955,145.14,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x45f99eef19cb263d20327266763ab9b72e7c910b,0x55d398326f99059ff775485246999027b3197955,144,1,USDT,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x6d86744b74fd26b9f6b86c47d78ed140fd42c7dd,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,142,1,USDC,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x60eb7cc64db8614ced0b5640355a20b7d442c7dd,0x1a940f2e4cec859a250b0d188367565637130fea,142,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xac7a37d361742d3b8ae324d5a0cf31da8bb15064,0x2cfc1ed8af50020beec755a8f8db00c62e5d424f,135.5,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x355b58efc3531cb4d427c2c0f269d158f55b93a3,0x55d398326f99059ff775485246999027b3197955,135.14,1,USDT,1,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,269.0292292
0x355bcd3ce1df770e56d2608d1ade3fcae75693a3,0xac64793c4fbf0ada92d79e3ef2d4ddf225457085,135.14,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x1954fb1bf895531f9b6f0566f810b1bfc985b335,0x55d398326f99059ff775485246999027b3197955,134,1,USDT,1,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,266.758594
0x19541a898e40907565f81b5a2d117c97c034b335,0xbd168feab144eb2a1388eb9317e1176e10b751fb,134,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x1955558c2bcb246175350ced4b7dc0fe3060b335,0xae662f2a5e594b97a1919ee824fd722476597ce3,134,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xdf8ed034d18410e8290a759c2ecea62e08a54781,0x55d398326f99059ff775485246999027b3197955,133,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xe761e8473525acd257136b2ade49d8b048a54781,0x4d1f040a6e1ad9e2d320debbb1efd03e36daf2ce,133,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xd5cfcc0b26c55d02259d9b8c4aeef54e825c487a,0x55d398326f99059ff775485246999027b3197955,130.04,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4aec01f74bd4ec77e1b21244b95e1218143003ad,0x55d398326f99059ff775485246999027b3197955,130,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x486c07bfa21e583f70067015ae006d4b083003ad,0x07672f5a5553249d65a20d05e1aca78924fd5476,130,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xbc10a9a2e994aa55bed786fa90cb34cdaba87650,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,126.4,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8eefc679257c27d3ff4abe77541e417b507819cf,0x268947e3ff2791d6e54a53dd329cec1e86a7ba88,126.11,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x8b1be6199f4b16c92563ebdc9b698048b97819cf,0x55d398326f99059ff775485246999027b3197955,126.11,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x3042cbadc81d63cd9cacefcf4abe306ef165dd70,0x268947e3ff2791d6e54a53dd329cec1e86a7ba88,125.79,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x3a38b34d9e532db3a61d2dcf52addb346b65dd70,0x55d398326f99059ff775485246999027b3197955,125.79,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xee96c6a30867b09ae78da851b3bdef6773b4c794,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,125.48,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x3fdb508ec68b3506aaeb3518eb0d77b69355f2be,0x55d398326f99059ff775485246999027b3197955,125.47,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x338b1975623004562c33c35c3f8c92fcc155f2be,0x268947e3ff2791d6e54a53dd329cec1e86a7ba88,125.47,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xf99269bc4870f9282cf1cb38f115a1a4e105f310,0x130adf5fc687c97b82b28b532f0d8cf500e5072c,125,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x7b9b3153e3215dc7df9942bdd2f9ddd976192d57,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,124.61,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x747f38cb16fbdc41c30c3d1ff589db8064192d57,0x1a940f2e4cec859a250b0d188367565637130fea,124.61,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x715f1f317473963156ab43b5a09eae562b2d8b86,0x55d398326f99059ff775485246999027b3197955,120,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xaeacbee21e15539651a786675035b2a180050f8f,0x4d4ae0bcc8a1be09fc5ccc14a2449015e53202f0,112,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xaeac3746c504db63d8d3dda088c7450be8670f8f,0x2b7f5cd56918256510031392c6aff76358c8c1cf,112,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xaeacc94f5e8a813554848cbb1c2a09e5dfbf0f8f,0x55d398326f99059ff775485246999027b3197955,112,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x6a5f5889183ebbda39d75a653bd2697561456301,0x2942ad53cc6ca8a236f1c2df0792d3bb23a7df37,110,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xb789eab0e4b2f90c3119c2041f3bbb0047f3df0c,0x55d398326f99059ff775485246999027b3197955,108.9,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xb789b57579c362bbafd3aaa420650625459edf0c,0x1726f7967e74204afc7fa9c8f23c441a3c4d785f,108.9,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xb789e1c95e1f0cf987a9bf99b1549c38cbdedf0c,0x35e08236cc2cbcca6bbbc0301ffcd9bc21f5ef6b,108.9,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xfc6880d20054e986909a4999bfa47ab600dde401,0x55d398326f99059ff775485246999027b3197955,108.41,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xc9ca4a0fb471b02ca6701b487c0e3f01c7f1922a,0x232138cd5460b4609661d8ac53dc845c0464f0dd,107,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xa00545152da818504aa89c0c7424da7078c23265,0x55d398326f99059ff775485246999027b3197955,105.85,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x68c2073d9a87204604174d02899ca8e1a1e46301,0x07672f5a5553249d65a20d05e1aca78924fd5476,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4e8b63959b9040d4784ff8d0deaae9c7a749c3f1,0x55d398326f99059ff775485246999027b3197955,100,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x1c350242c9e778ac7e775428d3b3e65d61386ce7,0xc3f3816969c0151a07646a4451017e508f72eb50,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4444ee627a9296fb765afc9965e37b78b1579cc5,0x0678b79a8f26a7f47b421df27218f889fd7f1f74,100,1,,11,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xc06a9a99a0f58b0dbdc06f0b02ffa88e2d9938b3,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,100,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x002e5a8d844e90c352177deb030e173a5a23cb2a,0xa5ba9b26c45c757909489502b2710bc5f3f457d9,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x2a9e3f40d86045041ceac6ec711289eec67a5071,0x268947e3ff2791d6e54a53dd329cec1e86a7ba88,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x53f389b47298e054c027f76f3d6cffc77e6fbf91,0x55d398326f99059ff775485246999027b3197955,100,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xaa4d562988d7fbc5da1f317c620c76b04528fd28,0xecbbdcfdc692c5259bf2f3e334daba44142a0542,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x720dee1e49dddffb0f47c002e57d37e72851d141,0x49feb1d00c94ce21647c2bf27990090bd50b569e,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xb920f8e36358d9fcda7ef8e656056885ee7b9e07,0xff29b617cf755c675dbdee0bb0fddfadc8112ef5,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x720daa7ff29b482de21c3be71c4106158693d141,0x55d398326f99059ff775485246999027b3197955,100,1,USDT,1,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,101.622192
0x217d5c36aadff2320c1fc241d198a2b4637a5071,0x00dad3e97d793e3cd73c587425e968d8e5623108,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xf3e3178d2654baae2905c03539b6fce3261e50a2,0xcfdf3b2484b1b438bed5816320f72b29ed216a13,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x44c300b7b06ce62b493a067496ff50acb1489cc5,0x6d989357b4ab8684ff5eca0aeeae797b4f10ebf9,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x732df8e03b7ee1b8b95f6fca09084ed28191b71b,0x4683bf33827e3fda37d3202e88c81d5610b1b8eb,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x29afa5d57bcf152374e1aebf34c4ce8534c86bd5,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,100,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x901e83c10d7168397ddf78e0986e39ff6fe46301,0x43d4a8616f59b703e7f89204b64728c90551c7a4,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x19fa4c317710fd8080220a6fc176035e913fded3,0x07672f5a5553249d65a20d05e1aca78924fd5476,100,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xf3e358a58989a0be2adde04df1af2ed5348950a2,0x55d398326f99059ff775485246999027b3197955,100,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x6a5f5889183ebbda39d75a653bd2697561456301,0xe68f87e4d841eab808b0420b15c1c618e5fca568,100,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x81cd1f417695beb0bded19fc9aeaadd1c7500b6a,0xaad90bcac2bc3867ce77c5576a2aab7e7b2aaa0f,100,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xc9caac0f0bb280c1a5ba8a0751d7b4df10d9922a,0x55d398326f99059ff775485246999027b3197955,100,1,USDT,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4b7684ee2f4d1b943d9b8177e9452a1e9380fd3a,0x55d398326f99059ff775485246999027b3197955,100,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xbd9d24562a0bd3158b9a0dcf4d0ba3d053d0e7c0,0x07672f5a5553249d65a20d05e1aca78924fd5476,100,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x1c3b8176f01ddaf6d45961db6099b29e0e386ce7,0x55d398326f99059ff775485246999027b3197955,100,1,USDT,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xaa4d71a016d4194337f42f64aed7ec704826fd28,0x830f703913146d905d5557415414f743255c8c9c,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x3c5eca43ed889019b99cfb913deacd7ef4729a63,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,100,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x157d5448a612bdca5925077f212d59bd8ccfded3,0xe68f87e4d841eab808b0420b15c1c618e5fca568,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0xcd07e0a8cbf8195e218fca9487499f4741d9922a,0x07672f5a5553249d65a20d05e1aca78924fd5476,100,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x99bf492dbcc6c1baceb50b918904b051e48950a2,0xc83a700a5f85e8abd9fc3e93f22198e0fe745252,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4e920e16b713652e096ba74bc74507f3d39cac41,0x1a940f2e4cec859a250b0d188367565637130fea,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x4e3371d141e179733eaa977a7ce25c29999cac41,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,100,1,USDC,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x44c9a52f68a482fb52069ec1ec9abf3b13fb9cc5,0xb415922f1b89ea965075650fea48644a4b6da58a,100,1,,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
0x2261ee630af4a4e264dab16eff7b810013daaefa,0x02955d473509ec0c44e251f1c72082594848cac4,100,1,,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,#N/A
